epoch,phase,slope,lr,tr_loss,tr_acc,val_acc,l0_rate,l1_rate,l2_rate,l3_rate,threshold,leak_shift
71,4,10.0000,2.50e-05,1.485067,0.613796,0.409722,0.5294,0.1603,0.0293,8.0404,10
72,4,10.0000,2.11e-05,1.491305,0.619748,0.388889,0.5294,0.1602,0.0293,8.0404,10
73,4,10.0000,1.73e-05,1.490057,0.621192,0.409722,0.5293,0.1618,0.0291,8.0404,10
74,4,10.0000,1.37e-05,1.486116,0.623030,0.409722,0.5294,0.1614,0.0308,8.0404,10
75,4,10.0000,1.03e-05,1.495490,0.616071,0.388889,0.5294,0.1615,0.0297,8.0404,10
76,4,10.0000,7.32e-06,1.489602,0.615590,0.406250,0.5293,0.1622,0.0292,8.0404,10
77,4,10.0000,4.77e-06,1.498103,0.613314,0.406250,0.5294,0.1615,0.0300,8.0404,10
78,4,10.0000,2.72e-06,1.483574,0.616115,0.406250,0.5293,0.1608,0.0303,8.0404,10
79,4,10.0000,1.22e-06,1.488006,0.616028,0.381944,0.5293,0.1609,0.0306,8.0404,10
80,4,10.0000,1.00e-06,1.482417,0.617997,0.392361,0.5293,0.1611,0.0313,8.0404,10
1,1,0.6000,1.00e-03,2.564224,0.134322,0.177083,0.5255,0.2849,0.0280,3.9941,10
2,1,0.6000,1.00e-03,2.297331,0.216080,0.204861,0.5246,0.2947,0.0519,3.9911,10
3,1,0.6000,1.00e-03,2.144459,0.310793,0.194444,0.5244,0.2903,0.0399,3.9872,10
4,1,0.6000,1.00e-03,1.977651,0.368304,0.267361,0.5252,0.2888,0.0506,3.9904,10
5,1,0.6000,1.00e-03,1.866817,0.403755,0.260417,0.5234,0.2906,0.0473,3.9920,10
6,1,0.6000,1.00e-03,1.754884,0.447829,0.333333,0.5260,0.2865,0.0520,3.9862,10
7,1,0.6000,1.00e-03,1.706430,0.477810,0.375000,0.5260,0.3094,0.0721,3.9814,10
8,1,0.6000,1.00e-03,1.631680,0.525560,0.354167,0.5266,0.2914,0.0583,3.9912,10
9,1,0.6000,1.00e-03,1.597983,0.540660,0.361111,0.5260,0.3142,0.0885,3.9989,10
10,1,0.6000,1.00e-03,1.569658,0.554447,0.375000,0.5245,0.2937,0.0452,3.9997,10
11,2,0.6000,5.00e-04,1.529730,0.554534,0.375000,0.5241,0.3031,0.0674,3.9984,10
12,2,0.7263,5.00e-04,1.516042,0.552215,0.399306,0.5250,0.2843,0.0597,3.9942,10
13,2,0.8526,5.00e-04,1.542202,0.564513,0.434028,0.5254,0.2863,0.0491,3.9951,10
14,2,0.9789,5.00e-04,1.484510,0.574273,0.402778,0.5250,0.2868,0.0535,3.9947,10
15,2,1.1053,5.00e-04,1.484161,0.596770,0.406250,0.5258,0.2751,0.0449,3.9954,10
